año,mes,día,día_semana,nacimientos,fecha
2000,1,1,sab,9083,2000-01-01
2000,1,2,dom,8006,2000-01-02
2000,1,3,lun,11363,2000-01-03
2000,1,4,mar,13032,2000-01-04
2000,1,5,mier,12558,2000-01-05
2000,1,6,jue,12466,2000-01-06
2000,1,7,vie,12516,2000-01-07
2000,1,8,sab,8934,2000-01-08
2000,1,9,dom,7949,2000-01-09
2000,1,10,lun,11668,2000-01-10
2000,1,11,mar,12611,2000-01-11
2000,1,12,mier,12398,2000-01-12
2000,1,13,jue,11815,2000-01-13
2000,1,14,vie,12180,2000-01-14
2000,1,15,sab,8525,2000-01-15
2000,1,16,dom,7657,2000-01-16
2000,1,17,lun,10824,2000-01-17
2000,1,18,mar,12350,2000-01-18
2000,1,19,mier,12405,2000-01-19
2000,1,20,jue,12506,2000-01-20
2000,1,21,vie,11953,2000-01-21
2000,1,22,sab,8855,2000-01-22
2000,1,23,dom,7856,2000-01-23
2000,1,24,lun,11449,2000-01-24
2000,1,25,mar,12593,2000-01-25
2000,1,26,mier,12143,2000-01-26
2000,1,27,jue,12408,2000-01-27
2000,1,28,vie,11934,2000-01-28
2000,1,29,sab,8805,2000-01-29
2000,1,30,dom,7764,2000-01-30
2000,1,31,lun,11133,2000-01-31
2000,2,1,mar,12614,2000-02-01
2000,2,2,mier,12465,2000-02-02
2000,2,3,jue,12062,2000-02-03
2000,2,4,vie,12035,2000-02-04
2000,2,5,sab,8624,2000-02-05
2000,2,6,dom,7862,2000-02-06
2000,2,7,lun,11630,2000-02-07
2000,2,8,mar,12879,2000-02-08
2000,2,9,mier,12315,2000-02-09
2000,2,10,jue,12612,2000-02-10
2000,2,11,vie,12411,2000-02-11
2000,2,12,sab,8836,2000-02-12
2000,2,13,dom,7933,2000-02-13
2000,2,14,lun,12152,2000-02-14
2000,2,15,mar,13017,2000-02-15
2000,2,16,mier,12504,2000-02-16
2000,2,17,jue,12520,2000-02-17
2000,2,18,vie,12406,2000-02-18
2000,2,19,sab,8861,2000-02-19
2000,2,20,dom,7943,2000-02-20
2000,2,21,lun,10610,2000-02-21
2000,2,22,mar,12664,2000-02-22
2000,2,23,mier,12252,2000-02-23
2000,2,24,jue,12423,2000-02-24
2000,2,25,vie,12204,2000-02-25
2000,2,26,sab,9026,2000-02-26
2000,2,27,dom,7836,2000-02-27
2000,2,28,lun,11455,2000-02-28
2000,2,29,mar,11895,2000-02-29
2000,3,1,mier,12672,2000-03-01
2000,3,2,jue,12524,2000-03-02
2000,3,3,vie,12390,2000-03-03
2000,3,4,sab,9054,2000-03-04
2000,3,5,dom,7734,2000-03-05
2000,3,6,lun,11375,2000-03-06
2000,3,7,mar,12420,2000-03-07
2000,3,8,mier,12338,2000-03-08
2000,3,9,jue,12615,2000-03-09
2000,3,10,vie,12152,2000-03-10
2000,3,11,sab,8822,2000-03-11
2000,3,12,dom,7937,2000-03-12
2000,3,13,lun,11157,2000-03-13
2000,3,14,mar,12773,2000-03-14
2000,3,15,mier,12428,2000-03-15
2000,3,16,jue,12431,2000-03-16
2000,3,17,vie,12385,2000-03-17
2000,3,18,sab,8677,2000-03-18
2000,3,19,dom,7782,2000-03-19
2000,3,20,lun,11595,2000-03-20
2000,3,21,mar,12689,2000-03-21
2000,3,22,mier,12272,2000-03-22
2000,3,23,jue,12396,2000-03-23
2000,3,24,vie,12327,2000-03-24
2000,3,25,sab,9155,2000-03-25
2000,3,26,dom,7815,2000-03-26
2000,3,27,lun,11291,2000-03-27
2000,3,28,mar,12650,2000-03-28
2000,3,29,mier,12077,2000-03-29
2000,3,30,jue,12071,2000-03-30
2000,3,31,vie,11820,2000-03-31
2000,4,1,sab,8388,2000-04-01
2000,4,2,dom,7540,2000-04-02
2000,4,3,lun,11397,2000-04-03
2000,4,4,mar,12797,2000-04-04
2000,4,5,mier,12209,2000-04-05
2000,4,6,jue,12192,2000-04-06
2000,4,7,vie,12213,2000-04-07
2000,4,8,sab,8743,2000-04-08
2000,4,9,dom,7759,2000-04-09
2000,4,10,lun,11333,2000-04-10
2000,4,11,mar,12850,2000-04-11
2000,4,12,mier,12545,2000-04-12
2000,4,13,jue,11907,2000-04-13
2000,4,14,vie,12053,2000-04-14
2000,4,15,sab,8887,2000-04-15
2000,4,16,dom,7859,2000-04-16
2000,4,17,lun,11322,2000-04-17
2000,4,18,mar,12783,2000-04-18
2000,4,19,mier,12562,2000-04-19
2000,4,20,jue,12301,2000-04-20
2000,4,21,vie,11257,2000-04-21
2000,4,22,sab,8367,2000-04-22
2000,4,23,dom,7483,2000-04-23
2000,4,24,lun,11309,2000-04-24
2000,4,25,mar,12488,2000-04-25
2000,4,26,mier,12245,2000-04-26
2000,4,27,jue,12235,2000-04-27
2000,4,28,vie,11989,2000-04-28
2000,4,29,sab,8703,2000-04-29
2000,4,30,dom,7641,2000-04-30
2000,5,1,lun,11621,2000-05-01
2000,5,2,mar,12934,2000-05-02
2000,5,3,mier,12259,2000-05-03
2000,5,4,jue,12434,2000-05-04
2000,5,5,vie,12539,2000-05-05
2000,5,6,sab,8814,2000-05-06
2000,5,7,dom,7797,2000-05-07
2000,5,8,lun,11604,2000-05-08
2000,5,9,mar,12744,2000-05-09
2000,5,10,mier,12607,2000-05-10
2000,5,11,jue,12442,2000-05-11
2000,5,12,vie,12132,2000-05-12
2000,5,13,sab,8747,2000-05-13
2000,5,14,dom,7617,2000-05-14
2000,5,15,lun,11587,2000-05-15
2000,5,16,mar,12898,2000-05-16
2000,5,17,mier,12729,2000-05-17
2000,5,18,jue,12580,2000-05-18
2000,5,19,vie,12174,2000-05-19
2000,5,20,sab,8673,2000-05-20
2000,5,21,dom,7887,2000-05-21
2000,5,22,lun,11582,2000-05-22
2000,5,23,mar,13097,2000-05-23
2000,5,24,mier,12669,2000-05-24
2000,5,25,jue,13026,2000-05-25
2000,5,26,vie,12726,2000-05-26
2000,5,27,sab,8991,2000-05-27
2000,5,28,dom,7873,2000-05-28
2000,5,29,lun,8272,2000-05-29
2000,5,30,mar,11954,2000-05-30
2000,5,31,mier,12941,2000-05-31
2000,6,1,jue,13363,2000-06-01
2000,6,2,vie,12695,2000-06-02
2000,6,3,sab,8940,2000-06-03
2000,6,4,dom,7983,2000-06-04
2000,6,5,lun,11647,2000-06-05
2000,6,6,mar,12765,2000-06-06
2000,6,7,mier,12474,2000-06-07
2000,6,8,jue,12751,2000-06-08
2000,6,9,vie,12504,2000-06-09
2000,6,10,sab,9134,2000-06-10
2000,6,11,dom,8116,2000-06-11
2000,6,12,lun,11848,2000-06-12
2000,6,13,mar,12683,2000-06-13
2000,6,14,mier,12849,2000-06-14
2000,6,15,jue,12798,2000-06-15
2000,6,16,vie,12727,2000-06-16
2000,6,17,sab,9143,2000-06-17
2000,6,18,dom,8162,2000-06-18
2000,6,19,lun,11649,2000-06-19
2000,6,20,mar,13017,2000-06-20
2000,6,21,mier,12729,2000-06-21
2000,6,22,jue,12809,2000-06-22
2000,6,23,vie,12603,2000-06-23
2000,6,24,sab,9094,2000-06-24
2000,6,25,dom,8178,2000-06-25
2000,6,26,lun,12164,2000-06-26
2000,6,27,mar,13354,2000-06-27
2000,6,28,mier,13033,2000-06-28
2000,6,29,jue,13462,2000-06-29
2000,6,30,vie,13225,2000-06-30
2000,7,1,sab,9376,2000-07-01
2000,7,2,dom,8100,2000-07-02
2000,7,3,lun,11345,2000-07-03
2000,7,4,mar,9550,2000-07-04
2000,7,5,mier,12346,2000-07-05
2000,7,6,jue,13853,2000-07-06
2000,7,7,vie,13658,2000-07-07
2000,7,8,sab,9631,2000-07-08
2000,7,9,dom,8586,2000-07-09
2000,7,10,lun,12420,2000-07-10
2000,7,11,mar,13584,2000-07-11
2000,7,12,mier,12827,2000-07-12
2000,7,13,jue,12980,2000-07-13
2000,7,14,vie,13230,2000-07-14
2000,7,15,sab,9627,2000-07-15
2000,7,16,dom,8423,2000-07-16
2000,7,17,lun,12053,2000-07-17
2000,7,18,mar,13663,2000-07-18
2000,7,19,mier,13001,2000-07-19
2000,7,20,jue,13173,2000-07-20
2000,7,21,vie,13027,2000-07-21
2000,7,22,sab,9463,2000-07-22
2000,7,23,dom,8166,2000-07-23
2000,7,24,lun,12128,2000-07-24
2000,7,25,mar,13176,2000-07-25
2000,7,26,mier,12931,2000-07-26
2000,7,27,jue,13155,2000-07-27
2000,7,28,vie,12890,2000-07-28
2000,7,29,sab,9465,2000-07-29
2000,7,30,dom,8444,2000-07-30
2000,7,31,lun,11860,2000-07-31
2000,8,1,mar,13356,2000-08-01
2000,8,2,mier,12835,2000-08-02
2000,8,3,jue,13092,2000-08-03
2000,8,4,vie,12940,2000-08-04
2000,8,5,sab,9398,2000-08-05
2000,8,6,dom,8350,2000-08-06
2000,8,7,lun,11864,2000-08-07
2000,8,8,mar,13693,2000-08-08
2000,8,9,mier,13170,2000-08-09
2000,8,10,jue,12953,2000-08-10
2000,8,11,vie,12729,2000-08-11
2000,8,12,sab,9305,2000-08-12
2000,8,13,dom,8313,2000-08-13
2000,8,14,lun,11927,2000-08-14
2000,8,15,mar,13374,2000-08-15
2000,8,16,mier,13174,2000-08-16
2000,8,17,jue,13099,2000-08-17
2000,8,18,vie,13124,2000-08-18
2000,8,19,sab,9276,2000-08-19
2000,8,20,dom,8346,2000-08-20
2000,8,21,lun,12003,2000-08-21
2000,8,22,mar,13406,2000-08-22
2000,8,23,mier,12929,2000-08-23
2000,8,24,jue,13021,2000-08-24
2000,8,25,vie,12926,2000-08-25
2000,8,26,sab,9341,2000-08-26
2000,8,27,dom,8240,2000-08-27
2000,8,28,lun,12074,2000-08-28
2000,8,29,mar,13237,2000-08-29
2000,8,30,mier,13111,2000-08-30
2000,8,31,jue,13287,2000-08-31
2000,9,1,vie,13145,2000-09-01
2000,9,2,sab,9265,2000-09-02
2000,9,3,dom,8248,2000-09-03
2000,9,4,lun,8603,2000-09-04
2000,9,5,mar,12200,2000-09-05
2000,9,6,mier,13917,2000-09-06
2000,9,7,jue,13512,2000-09-07
2000,9,8,vie,13487,2000-09-08
2000,9,9,sab,9860,2000-09-09
2000,9,10,dom,8552,2000-09-10
2000,9,11,lun,12405,2000-09-11
2000,9,12,mar,13649,2000-09-12
2000,9,13,mier,13299,2000-09-13
2000,9,14,jue,13739,2000-09-14
2000,9,15,vie,13552,2000-09-15
2000,9,16,sab,9780,2000-09-16
2000,9,17,dom,8683,2000-09-17
2000,9,18,lun,12554,2000-09-18
2000,9,19,mar,13850,2000-09-19
2000,9,20,mier,13775,2000-09-20
2000,9,21,jue,13350,2000-09-21
2000,9,22,vie,13189,2000-09-22
2000,9,23,sab,9494,2000-09-23
2000,9,24,dom,8539,2000-09-24
2000,9,25,lun,12432,2000-09-25
2000,9,26,mar,13540,2000-09-26
2000,9,27,mier,13467,2000-09-27
2000,9,28,jue,13515,2000-09-28
2000,9,29,vie,13045,2000-09-29
2000,9,30,sab,9335,2000-09-30
2000,10,1,dom,8453,2000-10-01
2000,10,2,lun,12223,2000-10-02
2000,10,3,mar,13245,2000-10-03
2000,10,4,mier,13154,2000-10-04
2000,10,5,jue,13288,2000-10-05
2000,10,6,vie,12774,2000-10-06
2000,10,7,sab,9131,2000-10-07
2000,10,8,dom,8119,2000-10-08
2000,10,9,lun,11343,2000-10-09
2000,10,10,mar,13124,2000-10-10
2000,10,11,mier,12907,2000-10-11
2000,10,12,jue,13038,2000-10-12
2000,10,13,vie,11723,2000-10-13
2000,10,14,sab,9163,2000-10-14
2000,10,15,dom,8156,2000-10-15
2000,10,16,lun,12001,2000-10-16
2000,10,17,mar,13106,2000-10-17
2000,10,18,mier,12816,2000-10-18
2000,10,19,jue,12502,2000-10-19
2000,10,20,vie,12471,2000-10-20
2000,10,21,sab,8956,2000-10-21
2000,10,22,dom,7938,2000-10-22
2000,10,23,lun,11810,2000-10-23
2000,10,24,mar,12995,2000-10-24
2000,10,25,mier,12780,2000-10-25
2000,10,26,jue,12787,2000-10-26
2000,10,27,vie,12333,2000-10-27
2000,10,28,sab,8978,2000-10-28
2000,10,29,dom,8124,2000-10-29
2000,10,30,lun,11558,2000-10-30
2000,10,31,mar,11372,2000-10-31
2000,11,1,mier,12927,2000-11-01
2000,11,2,jue,13066,2000-11-02
2000,11,3,vie,12630,2000-11-03
2000,11,4,sab,9084,2000-11-04
2000,11,5,dom,8078,2000-11-05
2000,11,6,lun,11862,2000-11-06
2000,11,7,mar,12822,2000-11-07
2000,11,8,mier,12829,2000-11-08
2000,11,9,jue,12778,2000-11-09
2000,11,10,vie,12554,2000-11-10
2000,11,11,sab,9318,2000-11-11
2000,11,12,dom,8070,2000-11-12
2000,11,13,lun,11480,2000-11-13
2000,11,14,mar,13153,2000-11-14
2000,11,15,mier,12953,2000-11-15
2000,11,16,jue,13061,2000-11-16
2000,11,17,vie,12888,2000-11-17
2000,11,18,sab,9137,2000-11-18
2000,11,19,dom,8077,2000-11-19
2000,11,20,lun,12974,2000-11-20
2000,11,21,mar,13991,2000-11-21
2000,11,22,mier,12420,2000-11-22
2000,11,23,jue,8144,2000-11-23
2000,11,24,vie,9805,2000-11-24
2000,11,25,sab,8537,2000-11-25
2000,11,26,dom,7950,2000-11-26
2000,11,27,lun,12175,2000-11-27
2000,11,28,mar,13799,2000-11-28
2000,11,29,mier,13114,2000-11-29
2000,11,30,jue,12818,2000-11-30
2000,12,1,vie,12545,2000-12-01
2000,12,2,sab,8914,2000-12-02
2000,12,3,dom,7930,2000-12-03
2000,12,4,lun,11501,2000-12-04
2000,12,5,mar,12997,2000-12-05
2000,12,6,mier,12697,2000-12-06
2000,12,7,jue,12820,2000-12-07
2000,12,8,vie,12548,2000-12-08
2000,12,9,sab,8853,2000-12-09
2000,12,10,dom,8022,2000-12-10
2000,12,11,lun,11811,2000-12-11
2000,12,12,mar,13627,2000-12-12
2000,12,13,mier,12567,2000-12-13
2000,12,14,jue,12640,2000-12-14
2000,12,15,vie,12656,2000-12-15
2000,12,16,sab,9184,2000-12-16
2000,12,17,dom,8026,2000-12-17
2000,12,18,lun,12590,2000-12-18
2000,12,19,mar,13829,2000-12-19
2000,12,20,mier,13762,2000-12-20
2000,12,21,jue,13524,2000-12-21
2000,12,22,vie,12248,2000-12-22
2000,12,23,sab,8484,2000-12-23
2000,12,24,dom,6971,2000-12-24
2000,12,25,lun,6719,2000-12-25
2000,12,26,mar,10395,2000-12-26
2000,12,27,mier,13252,2000-12-27
2000,12,28,jue,13900,2000-12-28
2000,12,29,vie,13607,2000-12-29
2000,12,30,sab,9405,2000-12-30
2000,12,31,dom,7892,2000-12-31
2001,1,1,lun,7663,2001-01-01
2001,1,2,mar,10635,2001-01-02
2001,1,3,mier,12449,2001-01-03
2001,1,4,jue,12678,2001-01-04
2001,1,5,vie,12647,2001-01-05
2001,1,6,sab,9180,2001-01-06
2001,1,7,dom,7883,2001-01-07
2001,1,8,lun,11447,2001-01-08
2001,1,9,mar,12386,2001-01-09
2001,1,10,mier,12455,2001-01-10
2001,1,11,jue,12433,2001-01-11
2001,1,12,vie,12735,2001-01-12
2001,1,13,sab,8836,2001-01-13
2001,1,14,dom,7818,2001-01-14
2001,1,15,lun,10926,2001-01-15
2001,1,16,mar,12327,2001-01-16
2001,1,17,mier,12344,2001-01-17
2001,1,18,jue,12648,2001-01-18
2001,1,19,vie,12339,2001-01-19
2001,1,20,sab,8771,2001-01-20
2001,1,21,dom,7850,2001-01-21
2001,1,22,lun,11444,2001-01-22
2001,1,23,mar,12446,2001-01-23
2001,1,24,mier,12244,2001-01-24
2001,1,25,jue,12570,2001-01-25
2001,1,26,vie,12191,2001-01-26
2001,1,27,sab,8795,2001-01-27
2001,1,28,dom,7761,2001-01-28
2001,1,29,lun,11513,2001-01-29
2001,1,30,mar,12488,2001-01-30
2001,1,31,mier,12477,2001-01-31
2001,2,1,jue,12477,2001-02-01
2001,2,2,vie,12470,2001-02-02
2001,2,3,sab,8650,2001-02-03
2001,2,4,dom,7716,2001-02-04
2001,2,5,lun,11825,2001-02-05
2001,2,6,mar,12536,2001-02-06
2001,2,7,mier,12343,2001-02-07
2001,2,8,jue,12390,2001-02-08
2001,2,9,vie,12343,2001-02-09
2001,2,10,sab,8791,2001-02-10
2001,2,11,dom,7563,2001-02-11
2001,2,12,lun,11670,2001-02-12
2001,2,13,mar,12267,2001-02-13
2001,2,14,mier,13191,2001-02-14
2001,2,15,jue,12632,2001-02-15
2001,2,16,vie,12355,2001-02-16
2001,2,17,sab,8609,2001-02-17
2001,2,18,dom,7555,2001-02-18
2001,2,19,lun,10522,2001-02-19
2001,2,20,mar,12373,2001-02-20
2001,2,21,mier,12492,2001-02-21
2001,2,22,jue,12482,2001-02-22
2001,2,23,vie,12242,2001-02-23
2001,2,24,sab,8656,2001-02-24
2001,2,25,dom,7794,2001-02-25
2001,2,26,lun,11332,2001-02-26
2001,2,27,mar,12334,2001-02-27
2001,2,28,mier,12209,2001-02-28
2001,3,1,jue,12530,2001-03-01
2001,3,2,vie,12383,2001-03-02
2001,3,3,sab,8935,2001-03-03
2001,3,4,dom,7799,2001-03-04
2001,3,5,lun,11411,2001-03-05
2001,3,6,mar,12339,2001-03-06
2001,3,7,mier,12351,2001-03-07
2001,3,8,jue,12440,2001-03-08
2001,3,9,vie,12461,2001-03-09
2001,3,10,sab,8807,2001-03-10
2001,3,11,dom,7697,2001-03-11
2001,3,12,lun,11595,2001-03-12
2001,3,13,mar,12534,2001-03-13
2001,3,14,mier,12578,2001-03-14
2001,3,15,jue,12525,2001-03-15
2001,3,16,vie,12460,2001-03-16
2001,3,17,sab,9006,2001-03-17
2001,3,18,dom,7526,2001-03-18
2001,3,19,lun,11352,2001-03-19
2001,3,20,mar,12868,2001-03-20
2001,3,21,mier,12690,2001-03-21
2001,3,22,jue,12472,2001-03-22
2001,3,23,vie,12432,2001-03-23
2001,3,24,sab,8830,2001-03-24
2001,3,25,dom,7800,2001-03-25
2001,3,26,lun,11290,2001-03-26
2001,3,27,mar,12570,2001-03-27
2001,3,28,mier,12469,2001-03-28
2001,3,29,jue,12366,2001-03-29
2001,3,30,vie,12059,2001-03-30
2001,3,31,sab,8770,2001-03-31
2001,4,1,dom,7212,2001-04-01
2001,4,2,lun,11673,2001-04-02
2001,4,3,mar,12864,2001-04-03
2001,4,4,mier,12655,2001-04-04
2001,4,5,jue,12438,2001-04-05
2001,4,6,vie,12407,2001-04-06
2001,4,7,sab,8755,2001-04-07
2001,4,8,dom,7718,2001-04-08
2001,4,9,lun,11617,2001-04-09
2001,4,10,mar,13031,2001-04-10
2001,4,11,mier,12912,2001-04-11
2001,4,12,jue,12733,2001-04-12
2001,4,13,vie,10881,2001-04-13
2001,4,14,sab,8262,2001-04-14
2001,4,15,dom,7230,2001-04-15
2001,4,16,lun,11220,2001-04-16
2001,4,17,mar,12867,2001-04-17
2001,4,18,mier,12381,2001-04-18
2001,4,19,jue,12257,2001-04-19
2001,4,20,vie,12296,2001-04-20
2001,4,21,sab,8849,2001-04-21
2001,4,22,dom,7758,2001-04-22
2001,4,23,lun,11672,2001-04-23
2001,4,24,mar,12981,2001-04-24
2001,4,25,mier,12728,2001-04-25
2001,4,26,jue,12560,2001-04-26
2001,4,27,vie,12335,2001-04-27
2001,4,28,sab,8574,2001-04-28
2001,4,29,dom,7602,2001-04-29
2001,4,30,lun,11416,2001-04-30
2001,5,1,mar,13037,2001-05-01
2001,5,2,mier,12542,2001-05-02
2001,5,3,jue,12596,2001-05-03
2001,5,4,vie,12276,2001-05-04
2001,5,5,sab,8795,2001-05-05
2001,5,6,dom,8001,2001-05-06
2001,5,7,lun,11635,2001-05-07
2001,5,8,mar,13032,2001-05-08
2001,5,9,mier,12477,2001-05-09
2001,5,10,jue,12632,2001-05-10
2001,5,11,vie,12296,2001-05-11
2001,5,12,sab,8692,2001-05-12
2001,5,13,dom,7479,2001-05-13
2001,5,14,lun,11577,2001-05-14
2001,5,15,mar,13124,2001-05-15
2001,5,16,mier,12625,2001-05-16
2001,5,17,jue,12630,2001-05-17
2001,5,18,vie,12313,2001-05-18
2001,5,19,sab,8803,2001-05-19
2001,5,20,dom,7732,2001-05-20
2001,5,21,lun,11680,2001-05-21
2001,5,22,mar,13047,2001-05-22
2001,5,23,mier,12936,2001-05-23
2001,5,24,jue,13179,2001-05-24
2001,5,25,vie,12722,2001-05-25
2001,5,26,sab,8911,2001-05-26
2001,5,27,dom,7529,2001-05-27
2001,5,28,lun,7993,2001-05-28
2001,5,29,mar,12013,2001-05-29
2001,5,30,mier,13334,2001-05-30
2001,5,31,jue,13051,2001-05-31
2001,6,1,vie,12677,2001-06-01
2001,6,2,sab,8920,2001-06-02
2001,6,3,dom,7887,2001-06-03
2001,6,4,lun,11500,2001-06-04
2001,6,5,mar,12683,2001-06-05
2001,6,6,mier,12804,2001-06-06
2001,6,7,jue,12566,2001-06-07
2001,6,8,vie,12451,2001-06-08
2001,6,9,sab,8756,2001-06-09
2001,6,10,dom,7674,2001-06-10
2001,6,11,lun,11776,2001-06-11
2001,6,12,mar,13218,2001-06-12
2001,6,13,mier,12342,2001-06-13
2001,6,14,jue,12655,2001-06-14
2001,6,15,vie,12394,2001-06-15
2001,6,16,sab,8780,2001-06-16
2001,6,17,dom,7722,2001-06-17
2001,6,18,lun,11756,2001-06-18
2001,6,19,mar,12785,2001-06-19
2001,6,20,mier,12704,2001-06-20
2001,6,21,jue,12615,2001-06-21
2001,6,22,vie,12299,2001-06-22
2001,6,23,sab,8452,2001-06-23
2001,6,24,dom,7639,2001-06-24
2001,6,25,lun,11575,2001-06-25
2001,6,26,mar,12939,2001-06-26
2001,6,27,mier,12809,2001-06-27
2001,6,28,jue,13059,2001-06-28
2001,6,29,vie,12922,2001-06-29
2001,6,30,sab,9247,2001-06-30
2001,7,1,dom,8145,2001-07-01
2001,7,2,lun,12390,2001-07-02
2001,7,3,mar,13364,2001-07-03
2001,7,4,mier,9608,2001-07-04
2001,7,5,jue,12531,2001-07-05
2001,7,6,vie,13151,2001-07-06
2001,7,7,sab,9544,2001-07-07
2001,7,8,dom,8249,2001-07-08
2001,7,9,lun,12036,2001-07-09
2001,7,10,mar,13614,2001-07-10
2001,7,11,mier,13026,2001-07-11
2001,7,12,jue,13188,2001-07-12
2001,7,13,vie,12187,2001-07-13
2001,7,14,sab,9269,2001-07-14
2001,7,15,dom,8047,2001-07-15
2001,7,16,lun,12383,2001-07-16
2001,7,17,mar,13657,2001-07-17
2001,7,18,mier,13241,2001-07-18
2001,7,19,jue,13293,2001-07-19
2001,7,20,vie,12950,2001-07-20
2001,7,21,sab,9410,2001-07-21
2001,7,22,dom,8116,2001-07-22
2001,7,23,lun,12099,2001-07-23
2001,7,24,mar,13532,2001-07-24
2001,7,25,mier,12988,2001-07-25
2001,7,26,jue,13022,2001-07-26
2001,7,27,vie,12677,2001-07-27
2001,7,28,sab,9102,2001-07-28
2001,7,29,dom,7892,2001-07-29
2001,7,30,lun,12150,2001-07-30
2001,7,31,mar,13218,2001-07-31
2001,8,1,mier,12960,2001-08-01
2001,8,2,jue,13097,2001-08-02
2001,8,3,vie,12859,2001-08-03
2001,8,4,sab,9143,2001-08-04
2001,8,5,dom,8062,2001-08-05
2001,8,6,lun,12008,2001-08-06
2001,8,7,mar,13488,2001-08-07
2001,8,8,mier,13185,2001-08-08
2001,8,9,jue,13339,2001-08-09
2001,8,10,vie,13094,2001-08-10
2001,8,11,sab,9275,2001-08-11
2001,8,12,dom,8261,2001-08-12
2001,8,13,lun,11682,2001-08-13
2001,8,14,mar,13325,2001-08-14
2001,8,15,mier,13332,2001-08-15
2001,8,16,jue,13372,2001-08-16
2001,8,17,vie,13102,2001-08-17
2001,8,18,sab,9294,2001-08-18
2001,8,19,dom,7945,2001-08-19
2001,8,20,lun,12313,2001-08-20
2001,8,21,mar,13590,2001-08-21
2001,8,22,mier,13146,2001-08-22
2001,8,23,jue,13158,2001-08-23
2001,8,24,vie,12996,2001-08-24
2001,8,25,sab,9229,2001-08-25
2001,8,26,dom,8115,2001-08-26
2001,8,27,lun,12080,2001-08-27
2001,8,28,mar,13792,2001-08-28
2001,8,29,mier,13160,2001-08-29
2001,8,30,jue,13520,2001-08-30
2001,8,31,vie,13461,2001-08-31
2001,9,1,sab,9248,2001-09-01
2001,9,2,dom,8239,2001-09-02
2001,9,3,lun,8115,2001-09-03
2001,9,4,mar,12501,2001-09-04
2001,9,5,mier,14055,2001-09-05
2001,9,6,jue,13925,2001-09-06
2001,9,7,vie,13721,2001-09-07
2001,9,8,sab,9344,2001-09-08
2001,9,9,dom,8347,2001-09-09
2001,9,10,lun,12459,2001-09-10
2001,9,11,mar,13590,2001-09-11
2001,9,12,mier,13149,2001-09-12
2001,9,13,jue,13186,2001-09-13
2001,9,14,vie,13444,2001-09-14
2001,9,15,sab,9662,2001-09-15
2001,9,16,dom,8319,2001-09-16
2001,9,17,lun,12664,2001-09-17
2001,9,18,mar,13526,2001-09-18
2001,9,19,mier,13575,2001-09-19
2001,9,20,jue,13750,2001-09-20
2001,9,21,vie,13341,2001-09-21
2001,9,22,sab,9607,2001-09-22
2001,9,23,dom,8495,2001-09-23
2001,9,24,lun,12564,2001-09-24
2001,9,25,mar,14063,2001-09-25
2001,9,26,mier,13441,2001-09-26
2001,9,27,jue,13199,2001-09-27
2001,9,28,vie,13174,2001-09-28
2001,9,29,sab,9243,2001-09-29
2001,9,30,dom,8042,2001-09-30
2001,10,1,lun,12425,2001-10-01
2001,10,2,mar,13523,2001-10-02
2001,10,3,mier,13056,2001-10-03
2001,10,4,jue,13182,2001-10-04
2001,10,5,vie,12851,2001-10-05
2001,10,6,sab,8872,2001-10-06
2001,10,7,dom,7744,2001-10-07
2001,10,8,lun,11531,2001-10-08
2001,10,9,mar,12886,2001-10-09
2001,10,10,mier,12858,2001-10-10
2001,10,11,jue,12568,2001-10-11
2001,10,12,vie,12676,2001-10-12
2001,10,13,sab,8659,2001-10-13
2001,10,14,dom,7753,2001-10-14
2001,10,15,lun,11649,2001-10-15
2001,10,16,mar,12770,2001-10-16
2001,10,17,mier,12599,2001-10-17
2001,10,18,jue,12579,2001-10-18
2001,10,19,vie,12359,2001-10-19
2001,10,20,sab,8747,2001-10-20
2001,10,21,dom,7506,2001-10-21
2001,10,22,lun,11705,2001-10-22
2001,10,23,mar,12896,2001-10-23
2001,10,24,mier,12676,2001-10-24
2001,10,25,jue,12516,2001-10-25
2001,10,26,vie,12296,2001-10-26
2001,10,27,sab,8458,2001-10-27
2001,10,28,dom,7676,2001-10-28
2001,10,29,lun,11389,2001-10-29
2001,10,30,mar,12534,2001-10-30
2001,10,31,mier,10913,2001-10-31
2001,11,1,jue,12879,2001-11-01
2001,11,2,vie,12374,2001-11-02
2001,11,3,sab,8572,2001-11-03
2001,11,4,dom,7533,2001-11-04
2001,11,5,lun,11668,2001-11-05
2001,11,6,mar,12662,2001-11-06
2001,11,7,mier,12419,2001-11-07
2001,11,8,jue,12519,2001-11-08
2001,11,9,vie,12416,2001-11-09
2001,11,10,sab,8665,2001-11-10
2001,11,11,dom,7599,2001-11-11
2001,11,12,lun,11670,2001-11-12
2001,11,13,mar,12382,2001-11-13
2001,11,14,mier,12602,2001-11-14
2001,11,15,jue,12936,2001-11-15
2001,11,16,vie,12979,2001-11-16
2001,11,17,sab,8774,2001-11-17
2001,11,18,dom,7495,2001-11-18
2001,11,19,lun,12709,2001-11-19
2001,11,20,mar,13603,2001-11-20
2001,11,21,mier,12167,2001-11-21
2001,11,22,jue,7513,2001-11-22
2001,11,23,vie,9594,2001-11-23
2001,11,24,sab,8100,2001-11-24
2001,11,25,dom,7456,2001-11-25
2001,11,26,lun,11732,2001-11-26
2001,11,27,mar,13249,2001-11-27
2001,11,28,mier,12516,2001-11-28
